Date,Open,High,Low,Close,Adj Close,Volume
20-12-2018,"3,742.20","4,191.23","3,728.97","4,134.44","4,134.44","8,92,71,29,279"
19-12-2018,"3,706.82","3,949.32","3,687.23","3,745.95","3,745.95","6,81,06,89,119"
18-12-2018,"3,544.76","3,701.35","3,487.17","3,696.06","3,696.06","5,91,13,25,473"
17-12-2018,"3,253.12","3,597.92","3,253.12","3,545.86","3,545.86","5,40,92,47,918"
16-12-2018,"3,236.27","3,305.75","3,233.82","3,252.84","3,252.84","3,74,42,48,994"
15-12-2018,"3,244.00","3,275.38","3,191.30","3,236.76","3,236.76","3,55,17,63,561"
14-12-2018,"3,311.75","3,329.56","3,206.54","3,242.48","3,242.48","4,37,27,63,663"
13-12-2018,"3,487.88","3,489.74","3,298.13","3,313.68","3,313.68","4,34,33,72,456"
12-12-2018,"3,421.46","3,534.23","3,413.48","3,486.95","3,486.95","4,13,93,64,829"
11-12-2018,"3,497.55","3,513.19","3,392.25","3,424.59","3,424.59","4,69,67,65,188"
10-12-2018,"3,612.05","3,647.33","3,470.14","3,502.66","3,502.66","5,02,09,68,740"
09-12-2018,"3,473.23","3,685.31","3,469.09","3,614.23","3,614.23","4,94,73,72,847"
08-12-2018,"3,421.91","3,506.04","3,350.65","3,476.11","3,476.11","5,30,50,24,497"
07-12-2018,"3,512.59","3,512.59","3,280.23","3,419.94","3,419.94","6,83,56,15,448"
06-12-2018,"3,754.07","3,874.97","3,521.10","3,521.10","3,521.10","5,87,83,33,109"
05-12-2018,"3,958.89","3,969.54","3,753.99","3,753.99","3,753.99","5,30,24,81,574"
04-12-2018,"3,886.29","4,075.63","3,832.75","3,956.89","3,956.89","5,02,80,69,239"
03-12-2018,"4,147.32","4,155.98","3,840.45","3,894.13","3,894.13","5,08,95,70,994"
02-12-2018,"4,200.73","4,301.52","4,110.98","4,139.88","4,139.88","5,26,26,97,895"
01-12-2018,"4,024.46","4,309.38","3,969.71","4,214.67","4,214.67","5,37,53,14,093"
30-11-2018,"4,289.09","4,322.98","3,942.82","4,017.27","4,017.27","6,04,80,16,717"
29-11-2018,"4,269.00","4,413.02","4,145.77","4,278.85","4,278.85","6,50,33,47,767"
28-11-2018,"3,822.47","4,385.90","3,822.47","4,257.42","4,257.42","7,28,02,80,000"
27-11-2018,"3,765.95","3,862.96","3,661.01","3,820.72","3,820.72","5,99,87,20,000"
26-11-2018,"4,015.07","4,107.14","3,643.92","3,779.13","3,779.13","6,47,69,00,000"
25-11-2018,"3,880.78","4,120.87","3,585.06","4,009.97","4,009.97","6,82,56,40,000"
24-11-2018,"4,347.69","4,413.09","3,795.16","3,880.76","3,880.76","4,67,95,00,000"
23-11-2018,"4,360.70","4,396.42","4,195.68","4,347.11","4,347.11","4,87,14,90,000"
22-11-2018,"4,611.57","4,629.64","4,365.64","4,365.94","4,365.94","4,56,93,70,000"
21-11-2018,"4,465.54","4,675.73","4,343.98","4,602.17","4,602.17","6,12,01,20,000"
20-11-2018,"4,863.93","4,951.61","4,272.11","4,451.87","4,451.87","8,42,82,90,000"
19-11-2018,"5,620.78","5,620.78","4,842.91","4,871.49","4,871.49","7,03,95,60,000"
18-11-2018,"5,559.74","5,653.61","5,559.74","5,623.54","5,623.54","4,15,96,80,000"
17-11-2018,"5,578.58","5,578.58","5,519.56","5,554.33","5,554.33","4,30,31,50,000"
16-11-2018,"5,645.32","5,657.02","5,498.94","5,575.55","5,575.55","5,27,93,20,000"
15-11-2018,"5,736.15","5,774.82","5,358.38","5,648.03","5,648.03","7,03,21,40,000"
14-11-2018,"6,351.24","6,371.55","5,544.09","5,738.35","5,738.35","7,39,89,40,000"
13-11-2018,"6,373.19","6,395.27","6,342.67","6,359.49","6,359.49","4,50,38,00,000"
12-11-2018,"6,411.76","6,434.21","6,360.47","6,371.27","6,371.27","4,29,57,70,000"
11-11-2018,"6,413.63","6,423.25","6,350.17","6,411.27","6,411.27","3,93,90,60,000"
10-11-2018,"6,386.13","6,437.28","6,385.31","6,409.22","6,409.22","3,70,53,20,000"
09-11-2018,"6,442.60","6,456.46","6,373.37","6,385.62","6,385.62","4,34,68,20,000"
08-11-2018,"6,522.27","6,536.92","6,438.53","6,453.72","6,453.72","4,66,52,60,000"
07-11-2018,"6,468.50","6,552.16","6,468.31","6,530.14","6,530.14","4,94,12,60,000"
06-11-2018,"6,433.38","6,463.55","6,408.16","6,461.01","6,461.01","4,70,00,40,000"
05-11-2018,"6,363.62","6,480.59","6,363.62","6,419.66","6,419.66","4,17,48,00,000"
04-11-2018,"6,365.47","6,388.63","6,294.57","6,376.13","6,376.13","4,39,00,20,000"
03-11-2018,"6,387.24","6,400.07","6,342.37","6,361.26","6,361.26","3,65,86,40,000"
02-11-2018,"6,378.92","6,396.86","6,327.38","6,388.44","6,388.44","4,23,48,70,000"
01-11-2018,"6,318.14","6,547.14","6,311.83","6,377.78","6,377.78","3,78,94,00,000"
31-10-2018,"6,336.99","6,349.16","6,316.88","6,317.61","6,317.61","4,19,12,40,000"
30-10-2018,"6,337.04","6,364.99","6,310.14","6,334.27","6,334.27","3,78,11,00,000"
29-10-2018,"6,492.35","6,503.60","6,306.99","6,332.63","6,332.63","4,19,99,10,000"
28-10-2018,"6,482.66","6,502.28","6,447.91","6,486.39","6,486.39","3,44,51,90,000"
27-10-2018,"6,480.84","6,507.41","6,453.53","6,480.38","6,480.38","3,39,32,50,000"
26-10-2018,"6,468.44","6,498.29","6,449.61","6,474.75","6,474.75","3,30,60,50,000"
25-10-2018,"6,484.65","6,504.65","6,447.03","6,476.29","6,476.29","3,23,05,50,000"
24-10-2018,"6,478.89","6,521.99","6,468.86","6,495.84","6,495.84","3,42,46,70,000"
23-10-2018,"6,472.36","6,506.01","6,451.27","6,475.74","6,475.74","3,71,61,50,000"
22-10-2018,"6,486.05","6,543.80","6,462.98","6,487.16","6,487.16","3,67,28,60,000"
21-10-2018,"6,490.09","6,556.38","6,476.00","6,482.35","6,482.35","3,25,36,10,000"
20-10-2018,"6,460.92","6,497.72","6,449.00","6,489.19","6,489.19","3,37,91,30,000"
19-10-2018,"6,478.07","6,493.68","6,445.31","6,465.41","6,465.41","3,57,88,70,000"
18-10-2018,"6,542.33","6,567.54","6,450.04","6,476.71","6,476.71","3,92,40,80,000"
17-10-2018,"6,590.52","6,601.21","6,517.45","6,544.43","6,544.43","4,08,84,20,000"
16-10-2018,"6,601.41","6,673.59","6,571.37","6,596.11","6,596.11","4,07,48,00,000"
15-10-2018,"6,292.64","6,965.06","6,258.68","6,596.54","6,596.54","7,37,07,70,000"
14-10-2018,"6,288.49","6,363.21","6,280.15","6,290.93","6,290.93","3,08,53,20,000"
13-10-2018,"6,278.08","6,308.51","6,259.81","6,285.99","6,285.99","3,06,40,30,000"
12-10-2018,"6,239.25","6,328.50","6,236.47","6,274.58","6,274.58","3,78,35,00,000"
11-10-2018,"6,586.74","6,586.74","6,243.74","6,256.24","6,256.24","5,18,16,40,000"
10-10-2018,"6,640.29","6,640.29","6,538.96","6,585.53","6,585.53","3,78,76,50,000"
09-10-2018,"6,653.08","6,661.41","6,606.94","6,642.64","6,642.64","3,58,08,10,000"
08-10-2018,"6,600.19","6,675.06","6,576.04","6,652.23","6,652.23","3,97,94,60,000"
07-10-2018,"6,590.68","6,641.49","6,557.04","6,602.95","6,602.95","3,30,66,30,000"
06-10-2018,"6,622.45","6,628.54","6,577.80","6,588.31","6,588.31","3,25,97,40,000"
05-10-2018,"6,574.15","6,623.62","6,557.41","6,622.48","6,622.48","3,67,15,00,000"
04-10-2018,"6,497.91","6,603.31","6,497.91","6,576.69","6,576.69","3,83,84,10,000"
03-10-2018,"6,553.86","6,571.46","6,454.03","6,502.59","6,502.59","3,88,73,10,000"
02-10-2018,"6,593.24","6,611.84","6,537.90","6,556.10","6,556.10","3,97,92,60,000"
01-10-2018,"6,619.85","6,653.30","6,549.08","6,589.62","6,589.62","4,00,09,70,000"
30-09-2018,"6,604.71","6,643.78","6,566.54","6,625.56","6,625.56","4,00,22,80,000"
29-09-2018,"6,643.10","6,643.10","6,511.65","6,601.96","6,601.96","4,36,36,90,000"
28-09-2018,"6,678.75","6,785.03","6,598.32","6,644.13","6,644.13","5,01,44,30,000"
27-09-2018,"6,495.29","6,712.10","6,464.95","6,676.75","6,676.75","4,60,68,10,000"
26-09-2018,"6,452.79","6,585.91","6,397.89","6,495.00","6,495.00","4,43,73,00,000"
25-09-2018,"6,603.64","6,603.64","6,381.86","6,446.47","6,446.47","4,72,61,80,000"
24-09-2018,"6,704.77","6,713.56","6,580.90","6,595.41","6,595.41","4,17,73,10,000"
23-09-2018,"6,715.32","6,766.15","6,679.42","6,710.63","6,710.63","4,19,75,00,000"
22-09-2018,"6,735.05","6,814.56","6,616.80","6,721.98","6,721.98","4,50,96,60,000"
21-09-2018,"6,513.87","6,794.33","6,496.36","6,734.95","6,734.95","6,53,19,40,000"
20-09-2018,"6,398.85","6,529.26","6,395.95","6,519.67","6,519.67","4,34,81,10,000"
19-09-2018,"6,371.85","6,448.46","6,208.34","6,398.54","6,398.54","4,43,13,40,000"
18-09-2018,"6,280.91","6,384.18","6,265.71","6,371.30","6,371.30","4,18,00,90,000"
17-09-2018,"6,514.06","6,540.21","6,257.52","6,281.20","6,281.20","3,91,07,80,000"
16-09-2018,"6,536.68","6,544.33","6,460.10","6,517.18","6,517.18","3,27,37,30,000"
15-09-2018,"6,509.40","6,561.72","6,493.55","6,543.20","6,543.20","3,21,63,00,000"
14-09-2018,"6,515.41","6,596.10","6,456.17","6,512.71","6,512.71","4,07,62,20,000"
13-09-2018,"6,354.24","6,535.41","6,354.24","6,517.31","6,517.31","4,21,09,10,000"
12-09-2018,"6,317.01","6,363.87","6,265.09","6,351.80","6,351.80","4,06,42,30,000"
11-09-2018,"6,331.88","6,398.92","6,260.21","6,321.20","6,321.20","3,84,99,10,000"
10-09-2018,"6,301.57","6,374.98","6,292.76","6,329.70","6,329.70","3,71,41,00,000"
09-09-2018,"6,223.38","6,446.26","6,201.22","6,300.86","6,300.86","3,67,18,90,000"
08-09-2018,"6,460.17","6,534.25","6,197.52","6,225.98","6,225.98","3,83,50,60,000"
07-09-2018,"6,528.92","6,555.29","6,396.87","6,467.07","6,467.07","4,26,46,80,000"
06-09-2018,"6,755.14","6,755.14","6,404.72","6,529.17","6,529.17","5,52,34,70,000"
05-09-2018,"7,361.46","7,388.43","6,792.83","6,792.83","6,792.83","5,80,04,60,000"
04-09-2018,"7,263.00","7,388.26","7,255.44","7,361.66","7,361.66","4,27,36,40,000"
03-09-2018,"7,279.03","7,317.94","7,208.15","7,260.06","7,260.06","4,08,77,60,000"
02-09-2018,"7,189.58","7,306.31","7,132.16","7,272.72","7,272.72","4,32,95,40,000"
01-09-2018,"7,044.81","7,242.29","7,038.05","7,193.25","7,193.25","4,11,60,50,000"
31-08-2018,"6,973.97","7,057.17","6,920.16","7,037.58","7,037.58","4,49,56,50,000"
30-08-2018,"7,043.76","7,072.69","6,834.69","6,978.23","6,978.23","4,46,32,50,000"
29-08-2018,"7,091.71","7,113.30","6,970.82","7,047.16","7,047.16","4,14,58,80,000"
28-08-2018,"6,891.08","7,109.56","6,882.34","7,096.28","7,096.28","4,65,99,40,000"
27-08-2018,"6,710.80","6,884.64","6,689.71","6,884.64","6,884.64","4,01,90,00,000"
26-08-2018,"6,754.64","6,774.75","6,620.75","6,707.26","6,707.26","3,29,55,00,000"
25-08-2018,"6,719.95","6,789.63","6,700.96","6,763.19","6,763.19","3,31,26,00,000"
24-08-2018,"6,551.52","6,719.96","6,498.64","6,719.96","6,719.96","4,09,78,20,000"
23-08-2018,"6,371.34","6,546.54","6,371.34","6,534.88","6,534.88","3,42,61,80,000"
22-08-2018,"6,486.25","6,816.79","6,310.11","6,376.71","6,376.71","4,66,81,10,000"
21-08-2018,"6,301.07","6,500.87","6,298.24","6,488.76","6,488.76","3,37,71,80,000"
20-08-2018,"6,500.51","6,536.92","6,297.93","6,308.53","6,308.53","3,66,51,00,000"
19-08-2018,"6,422.57","6,537.98","6,361.55","6,506.07","6,506.07","3,31,11,70,000"
18-08-2018,"6,583.43","6,617.35","6,353.73","6,423.76","6,423.76","3,98,45,20,000"
17-08-2018,"6,340.91","6,582.50","6,324.97","6,580.63","6,580.63","4,99,29,90,000"
16-08-2018,"6,294.23","6,473.50","6,276.41","6,334.73","6,334.73","4,32,84,20,000"
15-08-2018,"6,221.42","6,588.49","6,221.42","6,308.52","6,308.52","4,89,54,50,000"
14-08-2018,"6,287.66","6,287.94","5,971.05","6,199.71","6,199.71","5,30,17,00,000"
13-08-2018,"6,341.36","6,537.05","6,225.72","6,297.57","6,297.57","4,08,39,80,000"
12-08-2018,"6,283.65","6,409.85","6,237.50","6,322.69","6,322.69","5,66,52,50,000"
11-08-2018,"6,185.79","6,455.74","6,109.03","6,295.73","6,295.73","4,04,78,50,000"
10-08-2018,"6,571.42","6,591.26","6,124.52","6,184.71","6,184.71","4,52,86,80,000"
09-08-2018,"6,305.56","6,625.73","6,249.07","6,568.23","6,568.23","4,26,70,40,000"
08-08-2018,"6,746.85","6,746.85","6,226.22","6,305.80","6,305.80","5,06,44,30,000"
07-08-2018,"6,958.32","7,146.56","6,748.24","6,753.12","6,753.12","4,68,28,00,000"
06-08-2018,"7,062.94","7,166.55","6,890.54","6,951.80","6,951.80","3,92,59,00,000"
05-08-2018,"7,031.08","7,102.77","6,940.70","7,068.48","7,068.48","3,67,91,10,000"
04-08-2018,"7,438.67","7,497.49","6,984.07","7,032.85","7,032.85","4,26,83,90,000"
03-08-2018,"7,562.14","7,562.14","7,328.65","7,434.39","7,434.39","4,62,71,50,000"
02-08-2018,"7,634.19","7,712.77","7,523.44","7,567.15","7,567.15","4,21,41,10,000"
01-08-2018,"7,769.04","7,769.04","7,504.95","7,624.91","7,624.91","4,79,76,20,000"
31-07-2018,"8,181.20","8,181.53","7,696.93","7,780.44","7,780.44","5,28,75,30,000"
30-07-2018,"8,221.58","8,235.50","7,917.50","8,180.48","8,180.48","5,55,14,00,000"
29-07-2018,"8,205.82","8,272.26","8,141.18","8,218.46","8,218.46","4,10,71,90,016"
28-07-2018,"8,169.06","8,222.85","8,110.77","8,192.15","8,192.15","3,98,87,50,080"
27-07-2018,"7,950.40","8,262.66","7,839.76","8,165.01","8,165.01","5,19,58,79,936"
26-07-2018,"8,176.85","8,290.33","7,878.71","7,951.58","7,951.58","4,89,90,89,920"
25-07-2018,"8,379.66","8,416.87","8,086.36","8,181.39","8,181.39","5,84,54,00,064"
24-07-2018,"7,716.51","8,424.27","7,705.50","8,424.27","8,424.27","7,27,76,89,856"
23-07-2018,"7,414.71","7,771.50","7,409.10","7,711.11","7,711.11","5,13,24,80,000"
22-07-2018,"7,417.80","7,537.95","7,383.82","7,418.49","7,418.49","3,69,54,60,096"
21-07-2018,"7,352.72","7,437.64","7,262.41","7,419.29","7,419.29","3,72,66,09,920"
20-07-2018,"7,467.40","7,594.67","7,323.26","7,354.13","7,354.13","4,93,68,69,888"
19-07-2018,"7,378.20","7,494.46","7,295.46","7,466.86","7,466.86","5,11,16,29,824"
18-07-2018,"7,315.32","7,534.99","7,280.47","7,370.78","7,370.78","6,10,34,10,176"
17-07-2018,"6,739.65","7,387.24","6,684.17","7,321.04","7,321.04","5,96,19,50,208"
16-07-2018,"6,357.01","6,741.75","6,357.01","6,741.75","6,741.75","4,72,57,99,936"
15-07-2018,"6,272.70","6,403.46","6,256.51","6,359.64","6,359.64","3,28,54,59,968"
14-07-2018,"6,247.50","6,298.19","6,212.22","6,276.12","6,276.12","2,92,36,70,016"
13-07-2018,"6,235.03","6,310.55","6,192.24","6,238.05","6,238.05","3,80,54,00,064"
12-07-2018,"6,396.78","6,397.10","6,136.42","6,228.81","6,228.81","3,77,01,70,112"
11-07-2018,"6,330.77","6,444.96","6,330.47","6,394.71","6,394.71","3,64,48,59,904"
10-07-2018,"6,739.21","6,767.74","6,320.72","6,329.95","6,329.95","4,05,24,30,080"
09-07-2018,"6,775.08","6,838.68","6,724.34","6,741.75","6,741.75","3,71,81,29,920"
08-07-2018,"6,857.80","6,885.91","6,747.98","6,773.88","6,773.88","3,38,62,10,048"
07-07-2018,"6,668.71","6,863.99","6,579.24","6,856.93","6,856.93","3,96,10,80,064"
06-07-2018,"6,638.69","6,700.94","6,533.55","6,673.50","6,673.50","4,31,39,59,936"
05-07-2018,"6,599.71","6,749.54","6,546.65","6,639.14","6,639.14","4,99,92,40,192"
04-07-2018,"6,550.87","6,771.92","6,450.46","6,597.55","6,597.55","4,17,66,89,920"
03-07-2018,"6,596.66","6,671.37","6,447.75","6,529.59","6,529.59","4,67,23,09,760"
02-07-2018,"6,380.38","6,683.86","6,305.70","6,614.18","6,614.18","4,39,69,30,048"
01-07-2018,"6,411.68","6,432.85","6,289.29","6,385.82","6,385.82","4,78,82,59,840"
30-06-2018,"6,214.22","6,465.51","6,214.22","6,404.00","6,404.00","4,54,38,60,224"
29-06-2018,"5,898.13","6,261.66","5,835.75","6,218.30","6,218.30","3,96,62,30,016"
28-06-2018,"6,153.16","6,170.41","5,873.05","5,903.44","5,903.44","3,46,78,00,064"
27-06-2018,"6,084.40","6,180.00","6,052.85","6,157.13","6,157.13","3,29,62,19,904"
26-06-2018,"6,253.55","6,290.16","6,093.67","6,093.67","6,093.67","3,27,97,59,872"
25-06-2018,"6,171.97","6,327.37","6,119.68","6,249.18","6,249.18","5,50,08,10,240"
24-06-2018,"6,164.28","6,223.78","5,826.41","6,173.23","6,173.23","4,56,69,09,952"
23-06-2018,"6,090.10","6,224.82","6,071.81","6,162.48","6,162.48","3,43,13,60,000"
22-06-2018,"6,737.88","6,747.08","6,006.60","6,083.69","6,083.69","5,07,98,10,048"
21-06-2018,"6,780.09","6,810.94","6,715.17","6,729.74","6,729.74","3,52,91,29,984"
20-06-2018,"6,770.76","6,821.56","6,611.88","6,776.55","6,776.55","3,88,86,40,000"
19-06-2018,"6,742.39","6,822.50","6,709.92","6,769.94","6,769.94","4,05,70,29,888"
18-06-2018,"6,510.07","6,781.14","6,446.68","6,734.82","6,734.82","4,03,92,00,000"
17-06-2018,"6,545.53","6,589.11","6,499.27","6,499.27","6,499.27","3,10,40,19,968"
16-06-2018,"6,455.45","6,592.49","6,402.29","6,550.16","6,550.16","3,19,41,70,112"
15-06-2018,"6,674.08","6,681.08","6,433.87","6,456.58","6,456.58","3,95,53,89,952"
14-06-2018,"6,342.75","6,707.14","6,334.46","6,675.35","6,675.35","5,13,87,10,016"
13-06-2018,"6,596.88","6,631.66","6,285.63","6,349.90","6,349.90","5,05,23,49,952"
12-06-2018,"6,905.82","6,907.96","6,542.08","6,582.36","6,582.36","4,65,43,80,032"
11-06-2018,"6,799.29","6,910.18","6,706.63","6,906.92","6,906.92","4,74,52,69,760"
10-06-2018,"7,499.55","7,499.55","6,709.07","6,786.02","6,786.02","5,80,48,39,936"
09-06-2018,"7,632.52","7,683.58","7,531.98","7,531.98","7,531.98","3,84,52,20,096"
08-06-2018,"7,685.14","7,698.19","7,558.40","7,624.92","7,624.92","4,22,75,79,904"
07-06-2018,"7,650.82","7,741.27","7,650.82","7,678.24","7,678.24","4,48,57,99,936"
06-06-2018,"7,625.97","7,680.43","7,502.01","7,653.98","7,653.98","4,69,22,59,840"
05-06-2018,"7,500.90","7,643.23","7,397.00","7,633.76","7,633.76","4,96,17,39,776"
04-06-2018,"7,722.53","7,753.82","7,474.04","7,514.47","7,514.47","4,99,31,69,920"
03-06-2018,"7,632.09","7,754.89","7,613.04","7,720.25","7,720.25","4,85,17,60,128"
02-06-2018,"7,536.72","7,695.83","7,497.26","7,643.45","7,643.45","4,93,92,99,840"
01-06-2018,"7,500.70","7,604.73","7,407.34","7,541.45","7,541.45","4,92,14,60,224"
31-05-2018,"7,406.15","7,608.90","7,361.13","7,494.17","7,494.17","5,12,71,30,112"
30-05-2018,"7,469.73","7,573.77","7,313.60","7,406.52","7,406.52","4,92,25,40,032"
29-05-2018,"7,129.46","7,526.42","7,090.68","7,472.59","7,472.59","5,66,26,60,096"
28-05-2018,"7,371.31","7,419.05","7,100.89","7,135.99","7,135.99","5,04,06,00,064"
27-05-2018,"7,362.08","7,381.74","7,270.96","7,368.22","7,368.22","4,05,65,19,936"
26-05-2018,"7,486.48","7,595.16","7,349.12","7,355.88","7,355.88","4,05,15,39,968"
25-05-2018,"7,592.30","7,659.14","7,392.65","7,480.14","7,480.14","4,86,78,29,760"
24-05-2018,"7,561.12","7,738.60","7,331.14","7,587.34","7,587.34","6,04,92,20,096"
23-05-2018,"8,037.08","8,054.66","7,507.88","7,557.82","7,557.82","6,49,11,20,128"
22-05-2018,"8,419.87","8,423.25","8,004.58","8,041.78","8,041.78","5,13,70,10,176"
21-05-2018,"8,522.33","8,557.52","8,365.12","8,418.99","8,418.99","5,15,49,90,080"
20-05-2018,"8,246.99","8,562.41","8,205.24","8,513.25","8,513.25","5,19,10,59,968"
19-05-2018,"8,255.73","8,372.06","8,183.35","8,247.18","8,247.18","4,71,23,99,872"
18-05-2018,"8,091.83","8,274.12","7,974.82","8,250.97","8,250.97","5,76,41,90,208"
17-05-2018,"8,370.05","8,445.54","8,054.12","8,094.32","8,094.32","5,86,25,30,048"
16-05-2018,"8,504.41","8,508.43","8,175.49","8,368.83","8,368.83","6,76,02,20,160"
15-05-2018,"8,705.19","8,836.19","8,456.45","8,510.38","8,510.38","6,70,57,10,080"
14-05-2018,"8,713.10","8,881.12","8,367.97","8,716.79","8,716.79","7,36,41,49,760"
13-05-2018,"8,515.49","8,773.55","8,395.12","8,723.94","8,723.94","5,86,63,79,776"
12-05-2018,"8,441.44","8,664.86","8,223.50","8,504.89","8,504.89","6,82,13,80,096"
11-05-2018,"9,052.96","9,052.96","8,394.46","8,441.49","8,441.49","8,48,85,20,192"
10-05-2018,"9,325.96","9,396.04","9,040.52","9,043.94","9,043.94","6,90,66,99,776"
09-05-2018,"9,223.73","9,374.76","9,031.62","9,325.18","9,325.18","7,22,68,90,240"
08-05-2018,"9,380.87","9,462.75","9,127.77","9,234.82","9,234.82","7,41,58,69,952"
07-05-2018,"9,645.67","9,665.85","9,231.53","9,373.01","9,373.01","7,39,40,19,840"
06-05-2018,"9,845.31","9,940.14","9,465.25","9,654.80","9,654.80","7,22,22,80,192"
05-05-2018,"9,700.28","9,964.50","9,695.12","9,858.15","9,858.15","7,65,19,39,840"
04-05-2018,"9,695.50","9,779.20","9,585.96","9,700.76","9,700.76","8,21,78,29,888"
03-05-2018,"9,233.97","9,798.33","9,188.15","9,743.86","9,743.86","10,20,72,99,584"
02-05-2018,"9,104.60","9,256.52","9,015.14","9,235.92","9,235.92","7,55,81,59,872"
01-05-2018,"9,251.47","9,255.88","8,891.05","9,119.01","9,119.01","7,71,30,19,904"
30-04-2018,"9,426.11","9,477.14","9,166.81","9,240.55","9,240.55","8,67,39,20,000"
29-04-2018,"9,346.41","9,531.49","9,193.71","9,419.08","9,419.08","8,85,30,00,192"
28-04-2018,"8,939.27","9,412.09","8,931.99","9,348.48","9,348.48","7,80,54,79,936"
27-04-2018,"9,290.63","9,375.47","8,987.05","8,987.05","8,987.05","7,56,62,89,920"
26-04-2018,"8,867.32","9,281.51","8,727.09","9,281.51","9,281.51","8,97,05,59,488"
25-04-2018,"9,701.03","9,745.32","8,799.84","8,845.74","8,845.74","11,08,31,00,160"
24-04-2018,"8,934.34","9,732.61","8,927.83","9,697.50","9,697.50","10,67,88,00,384"
23-04-2018,"8,794.39","8,958.55","8,788.81","8,930.88","8,930.88","6,92,51,90,144"
22-04-2018,"8,925.06","9,001.64","8,779.61","8,802.46","8,802.46","6,62,98,99,776"
21-04-2018,"8,848.79","8,997.57","8,652.15","8,895.58","8,895.58","7,54,85,50,144"
20-04-2018,"8,286.88","8,880.23","8,244.54","8,845.83","8,845.83","8,43,81,10,208"
19-04-2018,"8,159.27","8,298.69","8,138.78","8,294.31","8,294.31","7,06,32,09,984"
18-04-2018,"7,944.43","8,197.80","7,886.01","8,163.42","8,163.42","6,52,99,09,760"
17-04-2018,"8,071.66","8,285.96","7,881.72","7,902.09","7,902.09","6,90,08,79,872"
16-04-2018,"8,337.57","8,371.15","7,925.73","8,058.67","8,058.67","5,63,13,09,824"
15-04-2018,"7,999.33","8,338.42","7,999.33","8,329.11","8,329.11","5,24,44,80,000"
14-04-2018,"7,874.67","8,140.71","7,846.00","7,986.24","7,986.24","5,19,14,30,144"
